rooms,cafe_count,cafe_present,restaurant_count,restaurant_present,bar_count,bar_present,pub_count,pub_present,fast_food_count,fast_food_present,school_count,school_present,university_count,university_present,library_count,library_present,hospital_count,hospital_present,clinic_count,clinic_present,pharmacy_count,pharmacy_present,bank_count,bank_present,atm_count,atm_present,bus_station_count,bus_station_present,parking_count,parking_present,total_amenities,area_numeric,price_numeric
4.5,0,0,6,1,2,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,13,121.0,5810
4.5,1,1,4,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,9,121.0,5810
4.5,5,1,12,1,4,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,27,121.0,5810
4.5,3,1,10,1,8,1,1,1,6,1,3,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,35,121.0,5810
4.5,5,1,8,1,0,0,0,0,5,1,1,1,0,0,1,1,0,0,0,0,2,1,0,0,2,1,0,0,1,1,25,121.0,5810
5.5,5,1,8,1,0,0,0,0,5,1,1,1,0,0,1,1,0,0,0,0,2,1,0,0,2,1,0,0,1,1,25,150.0,6270
5.5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,4,150.0,6270
5.5,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,150.0,6270
5.5,10,1,14,1,15,1,0,0,9,1,2,1,0,0,2,1,0,0,0,0,3,1,0,0,1,1,0,0,6,1,62,150.0,6270
5.5,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,7,150.0,6270
5.5,10,1,35,1,11,1,2,1,20,1,0,0,0,0,0,0,0,0,0,0,5,1,1,1,6,1,0,0,6,1,96,150.0,6270
5.5,1,1,5,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,150.0,6270
5.5,1,1,2,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,9,150.0,6270
5.5,3,1,8,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,0,0,3,1,23,150.0,6270
5.5,0,0,4,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,2,1,2,1,0,0,0,0,3,1,16,150.0,6270
5.5,1,1,4,1,0,0,0,0,1,1,2,1,0,0,1,1,0,0,0,0,1,1,1,1,3,1,0,0,4,1,18,150.0,6270
5.5,1,1,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,1,0,0,1,1,17,150.0,6270
5.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,150.0,6270
5.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150.0,6270
5.5,1,1,6,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,12,150.0,6270
5.5,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,150.0,6270
5.5,3,1,15,1,0,0,0,0,5,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,27,150.0,6270
5.5,0,0,4,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,2,1,2,1,0,0,0,0,3,1,16,150.0,6270
5.5,1,1,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,150.0,6270
5.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,4,150.0,6270
4.5,3,1,16,1,4,1,2,1,5,1,1,1,0,0,2,1,0,0,0,0,3,1,1,1,1,1,0,0,0,0,38,150.0,3770
4.5,0,0,5,1,0,0,1,1,5,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,1,0,0,7,1,22,150.0,3770
4.5,7,1,21,1,1,1,1,1,2,1,1,1,0,0,1,1,0,0,2,1,4,1,0,0,2,1,0,0,3,1,45,150.0,3770
4.5,0,0,6,1,5,1,1,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4,1,21,150.0,3770
4.5,2,1,7,1,1,1,2,1,3,1,1,1,0,0,0,0,0,0,1,1,3,1,5,1,3,1,0,0,4,1,32,150.0,3770
4.5,0,0,4,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,7,1,14,150.0,3770
4.5,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,150.0,3770
4.5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,5,1,12,150.0,3770
4.5,1,1,6,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,16,150.0,3770
4.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150.0,3770
4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,150.0,3770
4.5,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,1,9,150.0,3770
4.5,0,0,6,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1,0,0,0,0,13,150.0,3770
4.5,1,1,12,1,3,1,0,0,3,1,1,1,0,0,1,1,0,0,1,1,3,1,2,1,4,1,0,0,1,1,32,150.0,3770
4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150.0,3770
4.5,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,1,1,9,150.0,3770
4.5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,150.0,3770
3.0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51.0,1440
3.0,2,1,11,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,52,1,70,51.0,1440
3.0,0,0,18,1,0,0,0,0,2,1,3,1,0,0,0,0,0,0,1,1,0,0,2,1,3,1,0,0,7,1,36,51.0,1440
3.0,3,1,10,1,0,0,1,1,2,1,8,1,0,0,1,1,0,0,1,1,2,1,3,1,2,1,0,0,4,1,37,51.0,1440
3.0,5,1,21,1,1,1,0,0,3,1,0,0,1,1,3,1,0,0,1,1,3,1,0,0,2,1,0,0,1,1,41,51.0,1440
3.0,5,1,19,1,5,1,0,0,5,1,2,1,0,0,2,1,0,0,0,0,1,1,6,1,1,1,0,0,5,1,51,51.0,1440
3.0,5,1,16,1,1,1,5,1,4,1,0,0,0,0,2,1,0,0,0,0,2,1,3,1,1,1,0,0,1,1,40,51.0,1440
3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,9,51.0,1440
3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,5,51.0,1440
3.0,3,1,6,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,3,1,0,0,0,0,3,1,18,51.0,1440
3.0,13,1,27,1,18,1,2,1,3,1,1,1,0,0,0,0,0,0,0,0,3,1,4,1,4,1,0,0,27,1,102,51.0,1440
3.0,2,1,27,1,0,0,1,1,7,1,6,1,0,0,2,1,0,0,0,0,2,1,0,0,3,1,0,0,1,1,51,51.0,1440
3.0,0,0,6,1,0,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,0,0,5,1,1,1,0,0,1,1,18,51.0,1440
3.0,10,1,35,1,6,1,0,0,7,1,0,0,0,0,1,1,0,0,0,0,6,1,3,1,7,1,1,1,4,1,80,51.0,1440
3.0,2,1,7,1,1,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,15,51.0,1440
3.0,6,1,21,1,3,1,1,1,8,1,1,1,0,0,0,0,0,0,1,1,2,1,4,1,0,0,0,0,3,1,50,51.0,1440
3.0,4,1,6,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,2,1,0,0,0,0,2,1,17,51.0,1440
3.5,6,1,33,1,3,1,2,1,12,1,3,1,1,1,3,1,0,0,2,1,2,1,1,1,4,1,0,0,2,1,74,69.0,2550
3.5,2,1,9,1,0,0,0,0,6,1,6,1,0,0,0,0,0,0,0,0,2,1,1,1,3,1,0,0,0,0,29,69.0,2550
3.5,3,1,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,3,1,2,1,0,0,0,0,20,69.0,2550
3.5,5,1,20,1,0,0,0,0,5,1,3,1,0,0,1,1,0,0,0,0,2,1,3,1,2,1,0,0,5,1,46,69.0,2550
3.5,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,8,69.0,2550
3.5,6,1,5,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,6,1,23,69.0,2550
3.5,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,69.0,2550
3.5,1,1,3,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,69.0,2550
3.5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,1,0,0,0,0,6,1,13,69.0,2550
3.5,1,1,5,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,69.0,2550
3.5,0,0,4,1,1,1,0,0,3,1,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,12,69.0,2550
3.5,2,1,3,1,0,0,3,1,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,2,1,18,69.0,2550
3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,69.0,2550
3.5,9,1,16,1,2,1,0,0,2,1,1,1,1,1,2,1,1,1,0,0,4,1,1,1,2,1,0,0,1,1,42,69.0,2550
3.5,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,11,69.0,2550
3.5,0,0,4,1,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,10,69.0,2550
3.5,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,3,1,13,69.0,2550
6.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220.0,4550
6.5,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,220.0,4550
6.5,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,220.0,4550
6.5,2,1,15,1,5,1,0,0,2,1,2,1,0,0,1,1,0,0,0,0,2,1,4,1,4,1,0,0,16,1,53,220.0,4550
6.5,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,220.0,4550
6.5,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,0,0,0,0,11,220.0,4550
6.5,0,0,9,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,14,220.0,4550
6.5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,220.0,4550
6.5,8,1,22,1,12,1,6,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,3,1,61,220.0,4550
6.5,5,1,9,1,0,0,0,0,3,1,1,1,0,0,0,0,0,0,1,1,3,1,2,1,3,1,0,0,1,1,28,220.0,4550
6.5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,220.0,4550
6.5,1,1,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1,0,0,5,1,17,220.0,4550
6.5,4,1,8,1,2,1,0,0,7,1,2,1,0,0,1,1,0,0,4,1,2,1,1,1,6,1,0,0,1,1,38,220.0,4550
6.5,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,220.0,4550
6.5,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,1,0,0,0,0,12,220.0,4550
6.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,220.0,4550
6.5,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,220.0,4550
6.5,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,6,1,12,220.0,4550
