price,area,food_beverage_count,education_count,healthcare_count,financial_services_count,transportation_count
2130,85.0,1,0,0,4,3
2130,85.0,0,1,0,1,0
2130,85.0,0,0,0,0,1
2130,85.0,8,1,2,6,13
2130,85.0,10,0,1,3,1
2130,85.0,3,0,0,0,3
2130,85.0,3,0,1,3,0
2130,85.0,16,0,2,3,2
2130,85.0,3,0,0,0,0
2130,85.0,1,0,0,0,0
2130,85.0,1,1,0,0,12
2130,85.0,2,0,0,0,2
2130,85.0,4,0,0,0,1
2130,85.0,10,2,3,4,2
2460,118.0,15,0,4,4,9
2460,118.0,6,0,1,0,1
2460,118.0,8,0,1,2,1
2460,118.0,6,1,0,2,0
2460,118.0,10,0,2,0,0
2460,118.0,1,0,0,1,0
2460,118.0,4,0,1,0,1
2460,118.0,15,3,0,1,4
2460,118.0,0,0,0,1,0
2460,118.0,1,0,0,0,0
2460,118.0,1,0,0,0,0
2460,118.0,16,1,1,5,8
2460,118.0,208,9,4,10,3
2460,118.0,5,3,1,2,2
4340,220.0,1,0,0,0,2
4340,220.0,11,1,2,1,10
4340,220.0,21,3,5,3,1
4340,220.0,10,1,1,2,2
4340,220.0,4,0,0,2,1
4340,220.0,0,1,0,0,0
4340,220.0,5,0,0,0,0
4340,220.0,1,0,0,0,0
4340,220.0,10,1,3,5,10
4340,220.0,13,1,3,12,4
4340,220.0,6,0,0,0,1
4340,220.0,23,6,2,3,2
4340,220.0,0,0,0,0,11
4340,220.0,4,0,0,0,1
4340,220.0,3,0,0,1,1
4340,220.0,57,1,3,3,5
4340,220.0,29,8,2,1,1
4340,220.0,5,1,1,1,0
4340,220.0,14,0,4,2,3
2520,140.0,3,1,1,2,0
2520,140.0,76,3,4,6,5
2520,140.0,20,0,0,1,2
2520,140.0,0,0,0,0,1
2520,140.0,19,7,2,1,4
2520,140.0,228,12,8,20,4
2520,140.0,4,0,2,2,7
2520,140.0,1,0,0,0,2
2520,140.0,8,0,1,1,1
2520,140.0,6,1,0,2,0
2520,140.0,7,1,2,2,1
2520,140.0,0,1,2,3,1
2520,140.0,43,6,3,2,3
2520,140.0,6,0,1,2,1
2520,140.0,1,0,0,0,2
3920,122.0,21,3,5,3,1
3920,122.0,28,3,3,4,4
3920,122.0,1,1,0,0,0
3920,122.0,13,0,5,2,0
3920,122.0,0,1,0,1,0
3920,122.0,8,0,1,3,0
3920,122.0,5,0,0,0,0
3920,122.0,24,5,3,4,1
3920,122.0,11,2,5,5,1
3920,122.0,3,0,0,0,0
3920,122.0,2,0,0,2,0
3920,122.0,1,0,0,0,2
3920,122.0,13,1,1,2,1
3920,122.0,23,2,2,3,3
3920,122.0,23,10,2,2,3
3920,122.0,3,0,0,0,0
3920,122.0,7,1,2,3,4
3850,140.0,44,5,1,2,0
3850,140.0,3,0,0,0,0
3850,140.0,5,0,1,1,6
3850,140.0,10,0,1,5,1
3850,140.0,1,1,0,0,0
3850,140.0,10,2,2,3,1
3850,140.0,3,0,0,0,4
3850,140.0,7,0,2,1,3
3850,140.0,12,1,2,4,3
3850,140.0,1,1,3,1,2
3850,140.0,2,4,0,1,0
3850,140.0,2,0,0,0,0
3850,140.0,3,1,0,1,1
3850,140.0,1,0,0,0,0
3850,140.0,44,4,2,8,1
3850,140.0,5,1,0,0,2
3850,140.0,1,0,0,0,0
3850,140.0,81,9,5,5,0
3850,140.0,39,2,4,4,2
5810,121.0,7,2,1,1,2
5810,121.0,5,0,0,1,1
5810,121.0,1,0,0,0,0
5810,121.0,17,2,0,1,6
5810,121.0,14,1,0,5,2
5810,121.0,1,0,1,2,0
5810,121.0,0,0,0,1,0
5810,121.0,13,6,6,7,0
5810,121.0,126,7,7,15,3
5810,121.0,74,10,5,8,10
5810,121.0,25,1,1,1,2
6270,150.0,25,1,1,1,2
6270,150.0,1,0,0,1,0
6270,150.0,1,2,0,0,0
6270,150.0,88,5,5,13,8
6270,150.0,84,1,6,6,5
6270,150.0,5,0,0,0,0
6270,150.0,1,1,1,2,0
6270,150.0,12,0,1,3,1
6270,150.0,1,0,0,0,1
6270,150.0,6,2,1,3,2
6270,150.0,8,0,1,5,1
6270,150.0,1,1,0,1,0
6270,150.0,6,1,0,0,0
6270,150.0,1,0,0,0,0
6270,150.0,15,0,1,4,3
6270,150.0,28,4,0,1,2
6270,150.0,1,0,0,0,1
6270,150.0,5,0,0,1,0
6270,150.0,1,0,0,2,0
3770,150.0,25,3,2,0,0
3770,150.0,3,1,0,0,7
3770,150.0,32,3,3,2,2
3770,150.0,2,0,0,0,1
3770,150.0,20,1,0,1,7
3770,150.0,12,0,3,8,2
3770,150.0,1,0,0,0,0
3770,150.0,4,1,0,2,4
