price,area,food_beverage_count,education_count,healthcare_count,financial_services_count,transportation_count
5390,300.0,15,1,1,9,7
5390,300.0,14,2,1,0,5
5390,300.0,99,14,12,11,22
5390,300.0,30,3,3,13,20
5390,300.0,36,9,7,3,15
5390,300.0,301,20,15,35,7
5390,300.0,109,2,9,25,26
5390,300.0,511,26,35,48,34
5390,300.0,72,10,6,4,34
5390,300.0,463,36,27,57,20
5390,300.0,35,4,4,4,4
5390,300.0,36,2,5,19,16
5390,300.0,382,21,33,40,23
5390,300.0,33,18,1,8,22
5390,300.0,4,1,0,3,5
5390,300.0,150,2,3,13,56
5390,300.0,44,6,4,6,11
5390,300.0,136,13,9,16,31
5390,300.0,43,2,3,6,53
5390,300.0,37,3,9,8,2
2130,85.0,109,10,9,17,9
2130,85.0,19,3,3,8,5
2130,85.0,11,2,1,6,7
2130,85.0,12,2,0,2,2
2130,85.0,25,2,2,11,88
2130,85.0,16,6,1,7,10
2130,85.0,27,4,5,9,27
2130,85.0,43,1,5,6,11
2130,85.0,1,0,0,3,0
2130,85.0,20,1,2,4,4
2130,85.0,15,1,2,3,19
2130,85.0,31,2,4,11,12
2130,85.0,47,3,6,6,8
2130,85.0,23,2,2,6,3
2130,85.0,17,2,7,8,4
2130,85.0,36,8,2,9,27
2130,85.0,5,1,0,2,5
2130,85.0,12,1,1,1,2
2130,85.0,91,11,8,14,3
2130,85.0,54,6,12,16,6
2460,118.0,69,4,8,21,38
2460,118.0,80,8,10,14,16
2460,118.0,55,2,6,8,22
2460,118.0,111,9,8,18,10
2460,118.0,72,11,9,11,7
2460,118.0,5,2,1,3,2
2460,118.0,9,2,0,2,1
2460,118.0,5,1,2,1,5
2460,118.0,20,5,2,5,18
2460,118.0,53,5,4,12,15
2460,118.0,7,1,3,2,7
2460,118.0,7,2,0,1,13
2460,118.0,18,3,1,5,2
2460,118.0,29,2,1,8,8
2460,118.0,45,5,5,9,61
2460,118.0,15,2,2,10,9
2460,118.0,388,31,22,47,13
2460,118.0,9,5,1,2,3
4340,220.0,8,2,1,3,7
4340,220.0,56,6,12,6,31
4340,220.0,139,8,22,15,8
4340,220.0,49,1,7,7,12
4340,220.0,71,4,6,10,14
4340,220.0,3,1,0,0,0
4340,220.0,39,4,5,12,12
4340,220.0,99,5,16,16,6
4340,220.0,10,1,0,5,2
4340,220.0,43,4,6,12,42
4340,220.0,43,8,6,15,17
4340,220.0,32,7,5,11,9
4340,220.0,148,14,15,11,20
4340,220.0,5,4,0,5,50
4340,220.0,113,13,11,14,4
4340,220.0,18,3,1,6,7
4340,220.0,226,5,15,14,10
4340,220.0,171,15,15,16,13
4340,220.0,25,5,8,10,6
4340,220.0,183,14,21,18,23
2520,140.0,23,1,4,5,4
2520,140.0,338,17,28,35,31
2520,140.0,165,7,4,29,10
2520,140.0,27,2,2,9,22
2520,140.0,18,0,3,4,9
2520,140.0,218,34,19,25,13
2520,140.0,557,39,35,72,28
2520,140.0,65,4,7,13,13
2520,140.0,18,0,0,4,5
2520,140.0,28,2,6,6,2
2520,140.0,5,3,1,0,2
2520,140.0,111,9,8,18,10
2520,140.0,60,5,14,14,10
2520,140.0,16,1,3,8,8
2520,140.0,281,17,31,21,13
2520,140.0,31,1,5,12,10
2520,140.0,8,0,1,3,1
